Artist Name,Track Name,Genre,Popularity Score
DaBaby,Backend,nc hip hop,61
DaBaby,Backend,rap,61
DaBaby,Backend,southern hip hop,61
DaBaby,Backend,trap music,61
DaBaby,Backend,vapor trap,61
Creedence Clearwater Revival,I Heard It Through The Grapevine,album rock,0
Creedence Clearwater Revival,I Heard It Through The Grapevine,classic rock,0
Creedence Clearwater Revival,I Heard It Through The Grapevine,rock,0
Creedence Clearwater Revival,I Heard It Through The Grapevine,roots rock,0
Creedence Clearwater Revival,I Heard It Through The Grapevine,southern rock,0
Creedence Clearwater Revival,I Put A Spell On You,album rock,0
Creedence Clearwater Revival,I Put A Spell On You,classic rock,0
Creedence Clearwater Revival,I Put A Spell On You,rock,0
Creedence Clearwater Revival,I Put A Spell On You,roots rock,0
Creedence Clearwater Revival,I Put A Spell On You,southern rock,0
TOMORROW X TOGETHER,Nap of a star,k-pop,68
Flume,Dreamtime,australian dance,65
Flume,Dreamtime,australian electropop,65
Flume,Dreamtime,australian indie,65
Flume,Dreamtime,downtempo,65
Flume,Dreamtime,edm,65
Flume,Dreamtime,pop,65
Charlie Heat,Aloha,new jersey rap,65
Rosie Carney,Bud (Rose),chamber pop,67
Rosie Carney,Bud (Rose),folk-pop,67
Rosie Carney,Bud (Rose),indie folk,67
Rosie Carney,Bud (Rose),irish singer-songwriter,67
Audien,Favorite Sound,big room,66
Audien,Favorite Sound,edm,66
Audien,Favorite Sound,electro house,66
Audien,Favorite Sound,pop,66
Audien,Favorite Sound,pop edm,66
Audien,Favorite Sound,progressive electro house,66
Audien,Favorite Sound,progressive house,66
Audien,Favorite Sound,tropical house,66
Audien,Favorite Sound,uplifting trance,66
MARINA,Orange Trees,dance pop,62
MARINA,Orange Trees,electropop,62
MARINA,Orange Trees,indie poptimism,62
MARINA,Orange Trees,metropopolis,62
MARINA,Orange Trees,pop,62
MARINA,Orange Trees,post-teen pop,62
MARINA,Orange Trees,tropical house,62
MARINA,Orange Trees,uk alternative pop,62
Mike Posner,Song About You,dance pop,63
Mike Posner,Song About You,pop,63
Mike Posner,Song About You,pop rap,63
Yelawolf,All The Way Up,hip hop,58
Yelawolf,All The Way Up,pop rap,58
Yelawolf,All The Way Up,rap,58
Yelawolf,All The Way Up,southern hip hop,58
Solange,I'm a Witness,alternative r&b,63
Solange,I'm a Witness,hip pop,63
Solange,I'm a Witness,neo soul,63
Solange,I'm a Witness,pop,63
Solange,I'm a Witness,r&b,63
Solange,I'm a Witness,urban contemporary,63
3LAU,Better With You,big room,64
3LAU,Better With You,dance pop,64
3LAU,Better With You,edm,64
3LAU,Better With You,electro house,64
3LAU,Better With You,electronic trap,64
3LAU,Better With You,electropop,64
3LAU,Better With You,mashup,64
3LAU,Better With You,pop,64
3LAU,Better With You,pop edm,64
3LAU,Better With You,progressive electro house,64
3LAU,Better With You,progressive house,64
3LAU,Better With You,tropical house,64
Cody Johnson,Dear Rodeo,contemporary country,60
Cody Johnson,Dear Rodeo,country road,60
Cody Johnson,Dear Rodeo,modern country rock,60
Cody Johnson,Dear Rodeo,outlaw country,60
Cody Johnson,Dear Rodeo,red dirt,60
Cody Johnson,Dear Rodeo,texas country,60
Natti Natasha,La Mejor Versión de Mi,latin,73
Natti Natasha,La Mejor Versión de Mi,latin pop,73
Natti Natasha,La Mejor Versión de Mi,reggaeton,73
Natti Natasha,La Mejor Versión de Mi,tropical,73
Bring Me The Horizon,MANTRA,melodic metalcore,70
Bring Me The Horizon,MANTRA,metalcore,70
Bring Me The Horizon,MANTRA,rock,70
Bring Me The Horizon,MANTRA,screamo,70
Mariah Carey,A No No (feat. Shawni) - Remix,dance pop,53
Mariah Carey,A No No (feat. Shawni) - Remix,pop,53
Mariah Carey,A No No (feat. Shawni) - Remix,r&b,53
Mariah Carey,A No No (feat. Shawni) - Remix,urban contemporary,53
YNW Melly,Why You Gotta Walk Like That???,rap,62
YNW Melly,Why You Gotta Walk Like That???,trap music,62
Lil Pump,Off White,emo rap,67
Lil Pump,Off White,miami hip hop,67
Lil Pump,Off White,rap,67
Lil Pump,Off White,trap music,67
NGHTMRE,BANG,bass trap,64
NGHTMRE,BANG,brostep,64
NGHTMRE,BANG,edm,64
NGHTMRE,BANG,electro house,64
NGHTMRE,BANG,electronic trap,64
NGHTMRE,BANG,moombahton,64
NGHTMRE,BANG,pop edm,64
NGHTMRE,BANG,vapor twitch,64
Dillon Francis,Lost My Mind,big room,65
Dillon Francis,Lost My Mind,brostep,65
Dillon Francis,Lost My Mind,dance pop,65
Dillon Francis,Lost My Mind,edm,65
Dillon Francis,Lost My Mind,electro house,65
Dillon Francis,Lost My Mind,electronic trap,65
Dillon Francis,Lost My Mind,moombahton,65
Dillon Francis,Lost My Mind,pop,65
Dillon Francis,Lost My Mind,tropical house,65
Sonder,What You Heard,alternative r&b,63
Sonder,What You Heard,indie r&b,63
Sonder,What You Heard,trap soul,63
MARINA,Superstar,dance pop,68
MARINA,Superstar,electropop,68
MARINA,Superstar,indie poptimism,68
MARINA,Superstar,metropopolis,68
MARINA,Superstar,pop,68
MARINA,Superstar,post-teen pop,68
MARINA,Superstar,tropical house,68
MARINA,Superstar,uk alternative pop,68
Lil Xan,Bloody Nose,emo rap,62
Lil Xan,Bloody Nose,underground hip hop,62
Lil Xan,Bloody Nose,vapor trap,62
YNW Melly,Robbery,rap,61
YNW Melly,Robbery,trap music,61
Alina Baraz,Floating (feat. Khalid) [filous Remix],alternative r&b,65
Alina Baraz,Floating (feat. Khalid) [filous Remix],electropop,65
Alina Baraz,Floating (feat. Khalid) [filous Remix],etherpop,65
Alina Baraz,Floating (feat. Khalid) [filous Remix],pop,65
Alina Baraz,Floating (feat. Khalid) [filous Remix],r&b,65
Future,Baptiize,atl hip hop,62
Future,Baptiize,hip hop,62
Future,Baptiize,pop,62
Future,Baptiize,pop rap,62
Future,Baptiize,rap,62
Future,Baptiize,southern hip hop,62
Future,Baptiize,trap music,62
QUIN,MUSHROOM CHOCOLATE (with 6LACK),alternative r&b,65
QUIN,MUSHROOM CHOCOLATE (with 6LACK),indie r&b,65
Alicia Keys,Raise A Man,hip pop,66
Alicia Keys,Raise A Man,neo soul,66
Alicia Keys,Raise A Man,pop,66
Alicia Keys,Raise A Man,r&b,66
Alicia Keys,Raise A Man,urban contemporary,66
Florida Georgia Line,People Are Different,contemporary country,62
Florida Georgia Line,People Are Different,country,62
Florida Georgia Line,People Are Different,country pop,62
Florida Georgia Line,People Are Different,country road,62
Florida Georgia Line,People Are Different,modern country rock,62
Carnage,Letting People Go (feat. Prinze George),edm,65
Carnage,Letting People Go (feat. Prinze George),electronic trap,65
Carnage,Letting People Go (feat. Prinze George),pop rap,65
Carnage,Letting People Go (feat. Prinze George),rap,65
Carnage,Letting People Go (feat. Prinze George),southern hip hop,65
Carnage,Letting People Go (feat. Prinze George),trap music,65
Carnage,Letting People Go (feat. Prinze George),underground hip hop,65
Monsta X,Alligator,k-pop,69
YNW Melly,Hold Up (Wait 1 Min),rap,61
YNW Melly,Hold Up (Wait 1 Min),trap music,61
Aries,SANTA MONICA,emo rap,62
Florida Georgia Line,Blessings,contemporary country,61
Florida Georgia Line,Blessings,country,61
Florida Georgia Line,Blessings,country pop,61
Florida Georgia Line,Blessings,country road,61
Florida Georgia Line,Blessings,modern country rock,61
Ruth B.,Slow Fade,dance pop,69
Ruth B.,Slow Fade,indie cafe pop,69
Ruth B.,Slow Fade,pop,69
Ruth B.,Slow Fade,post-teen pop,69
Ruth B.,Slow Fade,viral pop,69
Badflower,Heroin,modern alternative rock,62
Badflower,Heroin,modern rock,62
JOYRYDE,IM GONE,bass house,65
JOYRYDE,IM GONE,brostep,65
JOYRYDE,IM GONE,edm,65
JOYRYDE,IM GONE,electro house,65
JOYRYDE,IM GONE,electronic trap,65
Keith Urban,Burden,australian country,46
Keith Urban,Burden,contemporary country,46
Keith Urban,Burden,country,46
Keith Urban,Burden,country road,46
bbno$,shining,canadian hip hop,63
bbno$,shining,dark trap,63
bbno$,shining,underground hip hop,63
bbno$,shining,vapor trap,63
bülow,Sweet Little Lies,electropop,71
bülow,Sweet Little Lies,indie cafe pop,71
bülow,Sweet Little Lies,indie poptimism,71
bülow,Sweet Little Lies,pop,71
Mötley Crüe,Take Me To The Top,album rock,66
Mötley Crüe,Take Me To The Top,glam metal,66
Mötley Crüe,Take Me To The Top,hard rock,66
Mötley Crüe,Take Me To The Top,rock,66
Mötley Crüe,Take Me To The Top,sleaze rock,66
ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",k-pop,67
DREAMERS,Die Happy,indie pop,63
DREAMERS,Die Happy,indie poptimism,63
DREAMERS,Die Happy,modern alternative rock,63
DREAMERS,Die Happy,modern rock,63
IZ*ONE,Violeta,k-pop,74
Conan Gray,The Other Side,bedroom pop,63
Conan Gray,The Other Side,dance pop,63
Conan Gray,The Other Side,pop,63
Avril Lavigne,Tell Me It's Over,canadian pop,70
Avril Lavigne,Tell Me It's Over,candy pop,70
Avril Lavigne,Tell Me It's Over,dance pop,70
Avril Lavigne,Tell Me It's Over,pop,70
Avril Lavigne,Tell Me It's Over,post-teen pop,70
HRVY,Told You So,pop,70
HRVY,Told You So,post-teen pop,70
MARINA,Superstar,dance pop,61
MARINA,Superstar,electropop,61
MARINA,Superstar,indie poptimism,61
MARINA,Superstar,metropopolis,61
MARINA,Superstar,pop,61
MARINA,Superstar,post-teen pop,61
MARINA,Superstar,tropical house,61
MARINA,Superstar,uk alternative pop,61
Tiësto,Can't Get Enough,big room,52
Tiësto,Can't Get Enough,brostep,52
Tiësto,Can't Get Enough,dance pop,52
Tiësto,Can't Get Enough,edm,52
Tiësto,Can't Get Enough,electro house,52
Tiësto,Can't Get Enough,house,52
Tiësto,Can't Get Enough,pop,52
Tiësto,Can't Get Enough,trance,52
Tiësto,Can't Get Enough,tropical house,52
Luis Fonsi,Imposible,dance pop,76
Luis Fonsi,Imposible,latin,76
Luis Fonsi,Imposible,latin pop,76
Luis Fonsi,Imposible,pop,76
MARINA,Handmade Heaven,dance pop,61
MARINA,Handmade Heaven,electropop,61
MARINA,Handmade Heaven,indie poptimism,61
MARINA,Handmade Heaven,metropopolis,61
MARINA,Handmade Heaven,pop,61
MARINA,Handmade Heaven,post-teen pop,61
MARINA,Handmade Heaven,tropical house,61
MARINA,Handmade Heaven,uk alternative pop,61
Don Patricio,Contando Lunares (feat. Cruz Cafuné),trap espanol,86
Brytiago,Aprendi a Amar,latin,75
Brytiago,Aprendi a Amar,reggaeton flow,75
Brytiago,Aprendi a Amar,trap latino,75
YUNGBLUD,Loner,british indie rock,67
YUNGBLUD,Loner,modern rock,67
The Brother Brothers,Siren Song,deep new americana,65
The Brother Brothers,Siren Song,new americana,65
Olivia O'Brien,Love Myself,dance pop,51
Olivia O'Brien,Love Myself,electropop,51
Olivia O'Brien,Love Myself,indie poptimism,51
Olivia O'Brien,Love Myself,pop,51
Olivia O'Brien,Love Myself,post-teen pop,51
Luis Fonsi,Échame La Culpa,dance pop,78
Luis Fonsi,Échame La Culpa,latin,78
Luis Fonsi,Échame La Culpa,latin pop,78
Luis Fonsi,Échame La Culpa,pop,78
Verzache,January,lo-fi beats,62
Verzache,January,vapor soul,62
Better Oblivion Community Center,Dylan Thomas,art pop,63
Better Oblivion Community Center,Dylan Thomas,chamber pop,63
Better Oblivion Community Center,Dylan Thomas,folk-pop,63
Better Oblivion Community Center,Dylan Thomas,indie folk,63
Better Oblivion Community Center,Dylan Thomas,indie pop,63
Better Oblivion Community Center,Dylan Thomas,indie rock,63
Better Oblivion Community Center,Dylan Thomas,modern rock,63
Better Oblivion Community Center,Dylan Thomas,new americana,63
Better Oblivion Community Center,Dylan Thomas,stomp and holler,63
Yelawolf,Over Here,hip hop,57
Yelawolf,Over Here,pop rap,57
Yelawolf,Over Here,rap,57
Yelawolf,Over Here,southern hip hop,57
K$upreme,Gucci Cologne,underground hip hop,61
K$upreme,Gucci Cologne,vapor trap,61
Mötley Crüe,Live Wire,album rock,66
Mötley Crüe,Live Wire,glam metal,66
Mötley Crüe,Live Wire,hard rock,66
Mötley Crüe,Live Wire,rock,66
Mötley Crüe,Live Wire,sleaze rock,66
Bryant Myers,Tanta Falta Remix,latin,74
Bryant Myers,Tanta Falta Remix,reggaeton flow,74
Bryant Myers,Tanta Falta Remix,trap latino,74
Bryant Myers,Tanta Falta Remix,tropical,74
Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],album rock,66
Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],glam metal,66
Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],hard rock,66
Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],rock,66
Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],sleaze rock,66
Florida Georgia Line,Sittin’ Pretty,contemporary country,61
Florida Georgia Line,Sittin’ Pretty,country,61
Florida Georgia Line,Sittin’ Pretty,country pop,61
Florida Georgia Line,Sittin’ Pretty,country road,61
Florida Georgia Line,Sittin’ Pretty,modern country rock,61
The Script,Hall of Fame (feat. will.i.am),celtic rock,0
The Script,Hall of Fame (feat. will.i.am),dance pop,0
The Script,Hall of Fame (feat. will.i.am),neo mellow,0
The Script,Hall of Fame (feat. will.i.am),pop,0
The Script,Hall of Fame (feat. will.i.am),pop rock,0
The Script,Hall of Fame (feat. will.i.am),post-teen pop,0
The Script,Hall of Fame (feat. will.i.am),viral pop,0
Omar Apollo,Friends,alternative r&b,60
Omar Apollo,Friends,bedroom pop,60
Omar Apollo,Friends,bedroom soul,60
Omar Apollo,Friends,indie r&b,60
Anitta,Banana,baile pop,54
Anitta,Banana,funk carioca,54
Anitta,Banana,funk das antigas,54
Lil Pump,Fasho Fasho (feat. Offset),emo rap,66
Lil Pump,Fasho Fasho (feat. Offset),miami hip hop,66
Lil Pump,Fasho Fasho (feat. Offset),rap,66
Lil Pump,Fasho Fasho (feat. Offset),trap music,66
Aaron Watson,Kiss That Girl Goodbye,contemporary country,60
Aaron Watson,Kiss That Girl Goodbye,country,60
Aaron Watson,Kiss That Girl Goodbye,country road,60
Aaron Watson,Kiss That Girl Goodbye,modern country rock,60
Aaron Watson,Kiss That Girl Goodbye,outlaw country,60
Aaron Watson,Kiss That Girl Goodbye,red dirt,60
Aaron Watson,Kiss That Girl Goodbye,texas country,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),dance pop,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),edm,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),pop,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),post-teen pop,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),tropical house,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),uk dance,60
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),uk funky,60
Yandel,Te Amare,latin,62
Yandel,Te Amare,latin hip hop,62
Yandel,Te Amare,latin pop,62
Yandel,Te Amare,pop,62
Yandel,Te Amare,reggaeton,62
Yandel,Te Amare,reggaeton flow,62
Yandel,Te Amare,tropical,62
Labrinth,SIN (DEMO),dance pop,45
Labrinth,SIN (DEMO),pop,45
Labrinth,SIN (DEMO),pop rap,45
Labrinth,SIN (DEMO),r&b,45
Rita Ora,Only Want You - Sam Feldt Remix,dance pop,53
Rita Ora,Only Want You - Sam Feldt Remix,pop,53
Rita Ora,Only Want You - Sam Feldt Remix,post-teen pop,53
Rita Ora,Only Want You - Sam Feldt Remix,r&b,53
Rita Ora,Only Want You - Sam Feldt Remix,tropical house,53
Rita Ora,Only Want You - Sam Feldt Remix,uk pop,53
In Real Life,Crazy AF,teen pop,64
Flume,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,australian dance,65
Flume,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,australian electropop,65
Flume,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,australian indie,65
Flume,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,downtempo,65
